05-05-2008,112.568,105.251
05-06-2008,112.607,105.251
05-07-2008,112.660,105.251
05-08-2008,112.698,105.251
05-09-2008,112.766,105.251
05-10-2008,112.788,105.251
05-11-2008,112.763,105.251
05-12-2008,112.846,105.251
05-13-2008,112.914,105.251
05-14-2008,113.001,105.251
05-15-2008,112.937,105.251
05-16-2008,113.039,105.251
05-17-2008,113.129,105.251
05-18-2008,113.108,105.251
05-19-2008,113.119,105.251
05-20-2008,113.191,105.251
05-21-2008,113.268,105.251
05-22-2008,113.269,105.251
05-23-2008,113.454,105.251
05-24-2008,113.509,105.251
05-25-2008,113.540,105.251
05-26-2008,113.587,105.251
05-27-2008,113.709,105.251
05-28-2008,113.742,105.251
05-29-2008,113.825,105.251
05-30-2008,113.828,105.251
05-31-2008,113.863,105.251
06-01-2008,113.880,105.840
06-02-2008,113.878,105.840
06-03-2008,114.003,105.840
06-04-2008,114.123,105.840
06-05-2008,114.156,105.840
06-06-2008,114.253,105.840
06-07-2008,114.313,105.840
06-08-2008,114.355,105.840
06-09-2008,114.133,105.840
06-10-2008,114.251,105.840
06-11-2008,114.247,105.840
06-12-2008,114.380,105.840
06-13-2008,114.510,105.840
06-14-2008,114.560,105.840
06-15-2008,114.533,105.840
06-16-2008,114.668,105.840
06-17-2008,114.722,105.840
06-18-2008,114.916,105.840
06-19-2008,115.102,105.840
06-20-2008,115.213,105.840
06-21-2008,115.279,105.840
06-22-2008,115.311,105.840
06-23-2008,115.071,105.840
06-24-2008,115.208,105.840
06-25-2008,115.287,105.840
06-26-2008,115.537,105.840
06-27-2008,115.683,105.840
06-28-2008,115.761,105.840
06-29-2008,115.782,105.840
06-30-2008,115.835,105.840
07-01-2008,115.876,106.514
07-02-2008,116.118,106.514
07-03-2008,116.409,106.514
07-04-2008,116.718,106.514
07-05-2008,116.802,106.514
07-06-2008,116.815,106.514
07-07-2008,117.164,106.514
07-08-2008,117.416,106.514
07-09-2008,117.558,106.514
07-10-2008,117.576,106.514
07-11-2008,117.616,106.514
07-12-2008,117.993,106.514
07-13-2008,117.926,106.514
07-14-2008,117.969,106.514
07-15-2008,118.121,106.514
07-16-2008,118.423,106.514
07-17-2008,118.525,106.514
07-18-2008,118.702,106.514
07-19-2008,118.643,106.514
07-20-2008,118.670,106.514
07-21-2008,118.730,106.514
07-22-2008,118.762,106.514
07-23-2008,118.949,106.514
07-24-2008,118.987,106.514
07-25-2008,119.018,106.514
07-26-2008,119.157,106.514
07-27-2008,119.122,106.514
07-28-2008,119.187,106.514
07-29-2008,119.340,106.514
07-30-2008,119.477,106.514
07-31-2008,119.557,106.514
08-01-2008,119.761,106.903
08-02-2008,119.791,106.903
08-03-2008,119.484,106.903
08-04-2008,119.511,106.903
08-05-2008,119.581,106.903
08-06-2008,119.617,106.903
08-07-2008,119.642,106.903
08-08-2008,119.652,106.903
08-09-2008,119.627,106.903
08-10-2008,119.551,106.903
08-11-2008,119.912,106.903
08-12-2008,120.004,106.903
08-13-2008,120.056,106.903
08-14-2008,120.184,106.903
08-15-2008,120.394,106.903
08-16-2008,120.440,106.903
08-17-2008,120.115,106.903
08-18-2008,120.116,106.903
08-19-2008,120.168,106.903
08-20-2008,120.130,106.903
08-21-2008,120.182,106.903
08-22-2008,120.325,106.903
08-23-2008,120.392,106.903
08-24-2008,120.280,106.903
08-25-2008,120.309,106.903
08-26-2008,120.360,106.903
08-27-2008,120.324,106.903
08-28-2008,120.501,106.903
08-29-2008,120.443,106.903
08-30-2008,120.854,106.903
08-31-2008,121.230,106.903
09-01-2008,121.352,107.408
09-02-2008,121.478,107.408
09-03-2008,121.535,107.408
09-04-2008,121.681,107.408
09-05-2008,121.858,107.408
09-06-2008,121.769,107.408
09-07-2008,121.741,107.408
09-08-2008,121.854,107.408
09-09-2008,121.950,107.408
09-10-2008,122.038,107.408
09-11-2008,122.110,107.408
09-12-2008,122.129,107.408
09-13-2008,122.268,107.408
09-14-2008,122.078,107.408
09-15-2008,122.174,107.408
09-16-2008,122.220,107.408
09-17-2008,122.227,107.408
09-18-2008,122.303,107.408
09-19-2008,122.428,107.408
09-20-2008,122.483,107.408
09-21-2008,122.530,107.408
09-22-2008,122.259,107.408
09-23-2008,122.453,107.408
09-24-2008,122.479,107.408
09-25-2008,122.599,107.408
09-26-2008,122.846,107.408
09-27-2008,123.100,107.408
09-28-2008,123.100,107.408
09-29-2008,123.188,107.408
09-30-2008,123.317,107.408
10-01-2008,123.550,107.956
10-02-2008,123.770,107.956
10-03-2008,124.129,107.956
10-04-2008,124.157,107.956
10-05-2008,124.146,107.956
10-06-2008,124.090,107.956
10-07-2008,124.261,107.956
10-08-2008,124.378,107.956
10-09-2008,124.530,107.956
10-10-2008,124.537,107.956
10-11-2008,124.690,107.956
10-12-2008,124.639,107.956
10-13-2008,124.158,107.956
10-14-2008,124.179,107.956
10-15-2008,124.378,107.956
10-16-2008,124.494,107.956
10-17-2008,124.499,107.956
10-18-2008,124.602,107.956
10-19-2008,124.606,107.956
10-20-2008,124.503,107.956
10-21-2008,124.525,107.956
10-22-2008,124.568,107.956
